userID,itemID,rating
16,777,4
6,680,2
19,496,3
9,368,5
13,271,4
14,748,3
16,604,3
16,276,4
13,570,5
6,7,1
9,666,5
6,430,3
15,93,1
17,372,5
16,148,4
3,641,3
19,57,4
17,549,5
10,175,5
5,94,3
11,786,1
12,662,2
5,202,2
14,765,1
0,537,5
1,545,3
13,728,5
17,389,2
18,560,5
19,540,4
15,209,1
13,761,5
6,63,5
16,436,5
17,273,2
9,13,4
5,698,2
17,686,3
13,660,5
8,2,4
15,160,4
13,598,5
0,718,2
9,431,5
17,813,4
8,778,1
19,140,5
0,562,4
1,212,1
14,372,3
6,163,3
19,48,3
12,382,1
16,58,4
13,793,5
13,576,5
10,259,1
10,473,4
0,461,3
13,467,5
8,808,2
10,772,2
14,557,2
13,356,2
19,684,5
15,1,2
0,594,1
12,76,1
0,632,1
5,544,2
8,707,1
17,113,2
17,179,1
10,196,4
3,571,4
19,443,5
10,132,2
19,348,5
11,766,1
16,61,5
16,244,5
7,472,5
15,152,1
12,191,1
6,707,3
0,495,5
10,669,4
11,628,1
19,833,4
16,415,4
11,567,1
10,67,3
19,238,4
13,558,3
19,464,4
17,747,1
12,742,1
16,431,4
14,314,1
14,264,2
16,612,4
8,673,3
9,797,5
8,528,2
9,155,5
17,464,3
5,817,2
4,662,1
15,364,1
17,567,3
8,120,4
16,300,5
14,632,2
17,300,3
5,238,2
17,142,1
15,766,2
9,334,5
5,554,1
12,72,2
9,691,5
14,509,1
19,814,5
12,263,1
19,477,3
19,717,4
2,263,2
10,486,4
19,312,5
4,735,1
5,604,2
9,437,5
12,638,2
14,627,2
9,797,5
16,130,4
17,82,2
10,387,5
19,439,4
9,717,5
10,516,5
15,798,1
9,241,5
1,515,2
9,216,4
12,671,2
4,221,1
10,744,4
17,483,4
9,330,5
9,356,5
19,135,5
10,259,1
10,828,3
6,768,4
4,330,4
16,368,5
9,755,5
9,9,5
16,236,4
13,359,3
6,559,4
17,765,3
17,765,3
14,133,1
15,174,4
3,494,3
10,475,5
9,564,5
16,822,5
8,547,3
19,767,3
12,618,2
11,154,2
9,414,5
11,139,4
17,198,1
0,143,2
6,30,4
17,191,1
13,348,4
10,829,4
8,111,2
10,702,4
12,627,2
12,799,1
17,216,3
10,162,3
17,67,3
12,404,1
10,319,4
0,5,3
11,621,3
8,166,2
16,797,5
10,515,5
15,48,1
9,344,5
15,234,2
10,714,3
7,138,3
0,276,2
15,480,2
6,716,3
9,359,5
6,621,2
10,189,3
7,132,5
10,461,3
9,226,5
12,718,3
2,419,5
19,790,5
10,147,4
2,832,2
17,212,4
5,86,1
11,606,3
16,387,4
15,605,2
0,692,2
16,810,5
6,280,4
9,767,5
9,830,5
10,696,3
9,323,5
15,569,3
15,136,4
4,486,3
10,252,3
16,376,5
10,492,4
3,99,1
16,568,5
17,658,2
6,681,2
17,235,3
10,740,4
17,231,3
18,654,5
0,239,2
16,197,5
17,353,2
13,264,5
6,56,5
9,709,5
18,501,3
17,272,3
17,196,3
12,387,1
10,577,4
6,202,4
19,740,3
17,95,2
8,142,2
8,218,4
10,785,3
10,735,2
0,512,5
15,55,2
8,693,1
16,459,3
19,451,5
15,120,2
5,504,5
1,819,3
8,164,2
7,774,5
10,9,3
19,62,3
4,521,3
12,434,3
7,616,1
13,612,5
16,459,3
10,40,3
13,635,4
9,777,5
6,712,3
13,430,4
10,436,3
19,457,5
19,828,4
0,537,5
10,832,4
16,629,5
11,575,1
5,469,2
7,232,5
0,79,3
1,818,3
0,693,1
14,770,2
5,544,2
5,519,4
6,693,3
0,518,5
5,21,5
13,742,5
5,529,4
19,828,4
19,239,5
15,782,1
18,149,5
16,58,4
17,121,2
10,539,3
17,410,2
13,743,4
17,588,3
16,187,5
16,334,4
9,708,4
1,568,1
6,90,4
9,199,5
13,32,5
17,586,3
19,317,5
16,254,5
5,117,2
13,748,5
0,449,1
9,650,5
0,683,1
11,179,3
13,52,4
6,42,5
6,310,3
13,38,5
8,733,4
0,236,1
10,812,4
0,504,5
4,554,1
12,465,2
17,273,2
17,582,4
